2010,1.1,4,1.1-4,I,1,1,8,b,,,Valea Ivascoaia,30,BCF,2.0,DA,MM,Viseul de Sus,,24,47,0.0,47,44,44.4,1986,,,,2.0,2.0,17.0,28.0,PC,17.5,18.0,D,,,CBG,B,B,,B,B,0.0,0.5,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,4,21,,5,20%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,1.0,40%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,30%,60%,2.0,F,1,2,60%,DA,DA,DA,DA,,DA,A1,,,,,E4,P6,E1,,,VE,,,,,4,5,85.7,,,,,,,,,,
2010,1.1,5,1.1-5,I,1,1,8,b,,,Valea Ivascoaia,31,B,1.5,DA,MM,Viseul de Sus,,24,46,57.4,47,44,43.3,2000,,,,1.5,1.5,12.0,28.0,GR,3.0,15.0,N,,,B,B,M,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,0.9,100%,0,0.0,0,0.0,0%,0%,0%,0,0%,0%,0%,0%,1.5,F,2,2,50%,DA,DA,DA,,,DA,,,,,,P1,,,,,,,,,,4,5,87.9,,,,,,,,,,
2010,1.1,6,1.1-6,I,1,1,8,b,,,Valea Ivascoaia,40,B,1.0,DA,MM,Viseul de Sus,,24,46,56.4,47,44,40.7,1986,,,,1.0,1.3,16.0,26.0,GR,3.6,18.0,N,,,B,B,B,,B,B,0.0,0.0,0.0,0%,1,10.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,10,20%,0,0%,0%,,,,2,100%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,1.7,100%,0,0.0,0,0.0,0%,0%,0%,0,0%,20%,5%,40%,1.0,M,1,3,60%,DA,DA,DA,,,DA,E1,E5,,,,VE,,,,,P6,,,,,3,5,81.8,,,,,,,,,,
2010,1.1,7,1.1-7,I,1,1,8,b,,,Valea Ivascoaia,41,B,1.0,DA,MM,Viseul de Sus,,24,46,54.2,47,44,41.9,2000,,,,1.0,1.5,12.0,26.0,GR,4.0,15.5,N,,,B,B,M,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,2,20%,0,0%,0%,,,,5,50%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0%,0%,0%,0,0%,10%,20%,40%,1.0,M,2,2,40%,DA,DA,,,,DA,VE,UZ,,,,,,,,,P4,P1,,,,5,5,94.2,,,,,,,,,,
2010,1.1,8,1.1-8,I,1,1,8,b,,,Valea Ivascoaia,50,BCF,2.0,DA,MM,Viseul de Sus,,24,46,53.1,47,44,41.5,1986,,,,2.0,2.0,16.0,34.0,PC,6.0,16.0,D,,,CBG,CBG+B,B,,B,B,0.0,1.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,20%,7,12,,10,20%,2,9.0,0,0.0,0,0.0,0,0.0,0%,50%,0,0%,50,100%,DA,,0.0,0.0,0.6,40%,0,0.0,0,0.0,0%,0%,100%,0,0%,0%,6%,60%,2.0,M,0,2,30%,DA,DA,DA,DA,DA,NU,A1,,,,,E1,P6,,,,RI,,,,,3,5,59.6,,,,,,,,,,
2010,1.1,9,1.1-9,I,1,1,8,b,,,Valea Ivascoaia,60,BCF,3.0,DA,MM,Viseul de Sus,,24,46,51.1,47,44,38.7,1985,,,,3.0,2.0,15.0,28.0,PC,15.5,16.0,D,,,CBG,CBG+B,B,,B,B,0.0,1.3,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,0,21,,2,30%,2,12.0,0,0.0,1,6.0,1,2.0,0%,0%,5,10%,0,0%,DA,,0.0,0.0,1.8,100%,0,0.0,0,0.0,0%,0%,0%,0,0%,20%,40%,70%,3.0,M,3,2,70%,DA,DA,DA,DA,DA,DA,A1,,,,,VE,,,,,E1,E5,,,,4,5,76.8,,,,,,,,,,
2010,1.1,10,1.1-10,I,1,1,8,b,,,Valea Ivascoaia,61,B,1.0,DA,MM,Viseul de Sus,,24,46,49.1,47,44,37.7,2000,,,,1.0,1.5,13.0,24.0,GR,5.0,16.0,N,,,B,B,M+B,,B,B,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,0,0%,0,0%,0%,,,,0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0,0%,0,0%,DA,,0.0,0.0,0.5,100%,0,0.0,0,0.0,0%,0%,0%,0,0%,5%,5%,10%,1.0,M,2,0,30%,DA,DA,,,,NU,,,,,,,,,,,,,,,,5,5,91,,,,,,,,,,
2010,1.1,11,1.1-11,I,1,1,8,b,,,Valea Ivascoaia,70,B,1.0,DA,MM,Viseul de Sus,,24,46,47.6,47,44,35.4,1985,,,,1.0,1.3,16.0,24.0,GR,3.0,17.0,N,,,B,B,M,,,,0.0,0.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,5%,5%,0%,10,20%,0,0%,0%,,,,3,30%,,,,,,,,,,,,,,,,,,,0.8,100%,,,,,,,,,,10%,0%,0%,1.0,M,3,2,60%,DA,DA,DA,DA,,NU,E1,E5,,,,E1,,,,,RI,,,,,4,5,81.2,,,,,,,,,,
2010,1.1,12,1.1-12,I,1,1,8,b,,,Valea Ivascoaia,80,B,"0/1,5",DA,MM,Viseul de Sus,,24,46,46.9,47,44,33.1,1985,,,,0.0,1.5,16.0,23.0,GR,,,,,,B,B,,,,,0.0,0.0,1.5,80%,0,0.0,0,0.0,0,0.0,0,0.0,40%,0%,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20%,,,,,3,3,40%,DA,DA,DA,DA,,DA,E1,E4,,,,,,,,,RI,,,,,4,5,36.2,,,,,,,,,,
2010,1.1,13,1.1-13,I,1,1,8,b,,,Valea Ivascoaia,90,BCF,3.0,DA,MM,Viseul de Sus,,24,46,44.1,47,44,30.8,1985,,,,3.0,2.0,15.0,31.0,PC,10.0,15.5,D,,,CBG,CBG+B,B,,B,B,0.0,1.0,0.0,0%,0,0.0,0,0.0,0,0.0,0,0.0,0%,0%,0%,2,60%,0,0%,10%,6,21,,0,0%,0,0.0,1,2.0,0,0.0,0,0.0,15%,0%,40,20%,20,20%,DA,,0.0,0.0,1.8,100%,0,0.0,0,0.0,100%,0%,0%,0,0%,0%,20%,80%,3.0,M,0,2,70%,DA,DA,DA,DA,DA,DA,A1,E1,,,,E1,,,,,RI,,,,,3,5,65.7,,,,,,,,,,
